year_built,sold_date,sold_price,baths_full,lot_sqft,sqft,baths,garage,stories,beds,type,tags,city,state,list_price,price_per_sqft,age_of_house
2011.0,2024-01-12,445000.0,2.0,5663.0,2147.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'washer_dryer', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'solar_system']",Tolleson,Arizona,449000.0,207.2659524918491,13.0
2000.0,2024-01-10,410000.0,,6843.0,1635.0,0.0,,,,land,"['cul_de_sac', 'medicalcare']",Phoenix,Arizona,385000.0,250.76452599388378,24.0
2000.0,2024-01-05,330000.0,,28314.0,1635.0,0.0,,,,land,"['community_security_features', 'cul_de_sac', 'hill_or_mountain_view', 'view', 'floor_plan', 'gated_community', 'views', 'security']",Phoenix,Arizona,375000.0,201.8348623853211,24.0
1973.0,2023-12-28,415000.0,2.0,9344.0,1994.0,2.0,2.0,1.0,3.0,single_family,"['carport', 'community_outdoor_space', 'community_security_features', 'fireplace', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'rv_parking', 'solar_system', 'new_roof']",Phoenix,Arizona,429900.0,208.12437311935807,51.0
1982.0,2023-12-27,200000.0,1.0,677.0,655.0,1.0,,2.0,1.0,apartment,"['carport', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'floor_plan']",Phoenix,Arizona,214900.0,305.3435114503817,42.0
1967.0,2023-12-26,359900.0,2.0,6810.0,1576.0,2.0,,1.0,3.0,single_family,"['carport', 'community_outdoor_space', 'corner_lot', 'fireplace', 'single_story', 'big_yard', 'private_bathroom', 'solar_system', 'solar_panels']",Phoenix,Arizona,359900.0,228.36294416243655,57.0
1981.0,2023-12-26,186000.0,1.0,751.0,725.0,1.0,,1.0,1.0,apartment,"['carport', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'ensuite', 'medicalcare', 'shopping']",Phoenix,Arizona,190000.0,256.55172413793105,43.0
1930.0,2023-12-26,675000.0,1.0,6521.0,1544.0,1.0,1.0,1.0,2.0,single_family,"['carport', 'community_outdoor_space', 'hardwood_floors', 'recreation_facilities', 'basement', 'single_story', 'garage_1_or_more']",Phoenix,Arizona,650000.0,437.1761658031088,94.0
1980.0,2023-12-26,525000.0,2.0,12197.0,2110.0,2.0,2.0,1.0,3.0,single_family,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'cul_de_sac', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'no_hoa', 'rv_parking']",Phoenix,Arizona,549000.0,248.81516587677726,44.0
1973.0,2023-12-26,385000.0,2.0,8006.0,1215.0,2.0,2.0,1.0,3.0,single_family,"['community_outdoor_space', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'updated_kitchen', 'big_yard', 'efficient', 'ensuite', 'shopping']",Phoenix,Arizona,385000.0,316.87242798353907,51.0
2005.0,2023-12-26,690000.0,4.0,8880.0,3135.0,4.0,3.0,2.0,4.0,single_family,"['community_outdoor_space', 'family_room', 'fireplace', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'private_backyard', 'master_suite']",Phoenix,Arizona,715000.0,220.0956937799043,19.0
1993.0,2023-12-26,498000.0,2.0,5528.0,1350.0,2.0,2.0,1.0,3.0,single_family,"['community_outdoor_space', 'corner_lot', 'family_room', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'furniture', 'efficient', 'new_roof', 'shopping']",Phoenix,Arizona,499900.0,368.8888888888889,31.0
1993.0,2023-12-26,500000.0,2.0,4696.0,1650.0,2.0,2.0,1.0,3.0,single_family,"['community_outdoor_space', 'community_security_features', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'master_bedroom', 'gated_community', 'golf_course', 'security', 'shopping']",Phoenix,Arizona,499900.0,303.030303030303,31.0
1979.0,2023-12-26,340000.0,2.0,8018.0,1156.0,2.0,2.0,1.0,2.0,single_family,"['community_security_features', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard']",Glendale,Arizona,346000.0,294.11764705882354,45.0
1956.0,2023-12-26,345000.0,2.0,6887.0,1411.0,2.0,,1.0,4.0,single_family,"['carport', 'community_security_features', 'single_story', 'fenced_yard', 'new_roof', 'maintenance']",Phoenix,Arizona,345000.0,244.5074415308292,68.0
1967.0,2023-12-22,28000.0,1.0,,768.0,1.0,,1.0,2.0,mobile,"['carport', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'rental_property', 'library', 'community_center', 'shopping']",Phoenix,Arizona,28000.0,36.458333333333336,57.0
2019.0,2023-12-22,825000.0,4.0,5751.0,3085.0,4.0,3.0,2.0,5.0,single_family,"['city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'gated_community', 'trails', 'security', 'shopping']",Phoenix,Arizona,829890.0,267.4230145867099,5.0
1956.0,2023-12-22,432000.0,2.0,7410.0,2155.0,2.0,,1.0,5.0,single_family,"['community_outdoor_space', 'swimming_pool', 'single_story', 'private_bathroom']",Phoenix,Arizona,440000.0,200.46403712296984,68.0
1986.0,2023-12-22,745000.0,3.0,7675.0,2800.0,3.0,2.0,1.0,3.0,single_family,"['community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'open_floor_plan', 'floor_plan']",Phoenix,Arizona,750000.0,266.07142857142856,38.0
1961.0,2023-12-22,700000.0,3.0,17424.0,2202.0,3.0,2.0,1.0,3.0,single_family,"['community_outdoor_space', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'outdoor_kitchen', 'open_floor_plan', 'floor_plan', 'big_lot', 'trails', 'groundscare', 'shopping']",Phoenix,Arizona,700000.0,317.8928247048138,63.0
2000.0,2023-12-22,436000.0,3.0,1065.0,1418.0,3.0,2.0,1.0,2.0,townhomes,"['fireplace', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom']",Phoenix,Arizona,459990.0,307.475317348378,24.0
1996.0,2023-12-22,625600.0,3.0,95832.0,2136.0,3.0,2.0,1.0,4.0,single_family,"['single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'solar_system', 'rental_property']",Phoenix,Arizona,600000.0,292.88389513108615,28.0
1943.0,2023-12-22,827522.0,2.0,8050.0,1793.0,2.0,2.0,1.0,3.0,single_family,"['community_outdoor_space', 'family_room', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'vaulted_ceiling', 'solar_system', 'solar_panels', 'trails', 'groundscare']",Phoenix,Arizona,825000.0,461.5292805354155,81.0
1996.0,2023-12-22,255000.0,1.0,1120.0,1019.0,1.0,,2.0,2.0,apartment,"['carport', 'community_outdoor_space', 'fireplace', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'jack_and_jill_bathroom', 'open_floor_plan', 'floor_plan']",Phoenix,Arizona,275000.0,250.24533856722277,28.0
2004.0,2023-12-22,120000.0,2.0,9905.0,4353.0,2.0,1.0,1.0,2.0,mobile,"['carport', 'fireplace', 'basement', 'single_story', 'garage_1_or_more', 'investment_opportunity']",Phoenix,Arizona,110000.0,27.56719503790489,20.0
1950.0,2023-12-22,485000.0,,,1635.0,0.0,,,,multi_family,['investment_opportunity'],Phoenix,Arizona,495000.0,296.6360856269113,74.0
1965.0,2023-12-22,267000.0,2.0,1213.0,1120.0,2.0,,2.0,2.0,townhomes,"['carport', 'community_clubhouse', 'community_outdoor_space', 'recreation_facilities', 'two_or_more_stories', 'medicalcare', 'shopping']",Phoenix,Arizona,267000.0,238.39285714285714,59.0
1948.0,2023-12-22,180000.0,1.0,7867.0,767.0,1.0,,1.0,2.0,single_family,"['carport', 'single_story']",Phoenix,Arizona,175000.0,234.6805736636245,76.0
2011.0,2023-12-22,448000.0,2.0,8940.0,2176.0,2.0,3.0,1.0,4.0,single_family,"['hill_or_mountain_view', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'open_kitchen', 'floor_plan', 'mountain_view', 'trails', 'views']",Phoenix,Arizona,560000.0,205.88235294117646,13.0
1989.0,2023-12-22,540000.0,2.0,13939.0,1506.0,2.0,2.0,1.0,3.0,single_family,"['community_outdoor_space', 'community_security_features', 'fireplace', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'efficient', 'smart_homes', 'shopping']",Phoenix,Arizona,524900.0,358.56573705179284,35.0
1999.0,2023-12-22,271500.0,1.0,924.0,858.0,1.0,1.0,2.0,1.0,apartment,"['community_clubhouse', 'community_outdoor_space', 'community_security_features', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'gated_community', 'clubhouse', 'security', 'shopping']",Cave Creek,Arizona,290000.0,316.43356643356645,25.0
1979.0,2023-12-22,345000.0,2.0,9304.0,1564.0,2.0,2.0,1.0,3.0,single_family,"['community_outdoor_space', 'corner_lot', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_lot']",Glendale,Arizona,349000.0,220.58823529411765,45.0
1958.0,2023-12-22,350000.0,2.0,9118.0,1481.0,2.0,1.0,1.0,3.0,single_family,"['carport', 'hill_or_mountain_view', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'corner_lot', 'fixer_upper']",Phoenix,Arizona,339900.0,236.3268062120189,66.0
1970.0,2023-12-22,28000.0,2.0,,1296.0,2.0,,1.0,2.0,mobile,"['carport', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'single_story']",Phoenix,Arizona,42000.0,21.604938271604937,54.0
2001.0,2023-12-22,470000.0,2.0,4499.0,1522.0,2.0,2.0,1.0,3.0,single_family,"['community_outdoor_space', 'recreation_facilities', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom', 'farm', 'ranch', 'playground']",Phoenix,Arizona,460000.0,308.8042049934297,23.0
1960.0,2023-12-22,389900.0,2.0,7148.0,1363.0,2.0,,1.0,3.0,single_family,"['carport', 'community_outdoor_space', 'community_security_features', 'single_story', 'big_yard', 'farm', 'ranch', 'shopping']",Phoenix,Arizona,389900.0,286.0601614086574,64.0
2011.0,2023-12-22,755000.0,5.0,6528.0,3599.0,5.0,3.0,2.0,4.0,single_family,"['community_outdoor_space', 'community_security_features', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'ensuite', 'gated_community', 'private_courtyard', 'clubhouse', 'security', 'shopping']",Phoenix,Arizona,761000.0,209.7804945818283,13.0
1955.0,2023-12-22,390000.0,2.0,11761.0,1634.0,2.0,,1.0,3.0,single_family,"['corner_lot', 'single_story', 'private_bathroom', 'front_porch', 'mountain_view', 'views']",Phoenix,Arizona,380000.0,238.6780905752754,69.0
1957.0,2023-12-22,349900.0,2.0,7126.0,1154.0,2.0,,1.0,3.0,single_family,"['carport', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'single_story', 'updated_kitchen', 'no_hoa']",Phoenix,Arizona,349900.0,303.2062391681109,67.0
1936.0,2023-12-22,200000.0,2.0,9243.0,1513.0,2.0,,1.0,3.0,single_family,"['carport', 'single_story', 'trails']",Phoenix,Arizona,225000.0,132.18770654329148,88.0
1956.0,2023-12-22,875000.0,3.0,16174.0,2192.0,0.0,3.0,,4.0,land,"['cul_de_sac', 'hill_or_mountain_view', 'view', 'mountain_view', 'views']",Phoenix,Arizona,875000.0,399.1788321167883,68.0
1990.0,2024-01-16,515000.0,2.0,5775.0,1899.0,3.0,2.0,2.0,4.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_suite', 'park', 'trails', 'shopping']",Sacramento,California,525000.0,271.19536598209584,34.0
2017.0,2024-01-16,460000.0,2.0,693.0,1116.0,3.0,1.0,2.0,2.0,condos,"['central_air', 'central_heat', 'community_security_features', 'corner_lot', 'dishwasher', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'open_floor_plan', 'floor_plan']",Sacramento,California,460000.0,412.18637992831543,7.0
1947.0,2024-01-16,472000.0,2.0,5227.0,1166.0,2.0,1.0,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more']",Sacramento,California,465000.0,404.8027444253859,77.0
1974.0,2024-01-16,513000.0,2.0,7266.0,1845.0,3.0,2.0,2.0,4.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'corner_lot', 'disability_features', 'dishwasher', 'family_room', 'fireplace', 'pets_allowed', 'rv_or_boat_parking', 'spa_or_hot_tub', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'swimming_pool', 'vaulted_ceiling', 'floor_plan', 'big_lot', 'river_access', 'shopping']",Sacramento,California,510000.0,278.0487804878049,50.0
1989.0,2024-01-12,465000.0,2.0,4726.0,1284.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'dishwasher', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'fruit_trees', 'community_center', 'park', 'shopping']",Sacramento,California,497000.0,362.14953271028037,35.0
1990.0,2024-01-12,313000.0,2.0,5101.0,1044.0,2.0,2.0,1.0,2.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'dishwasher', 'fireplace', 'rv_or_boat_parking', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'vaulted_ceiling', 'farm', 'ranch', 'shopping']",Antelope,California,325000.0,299.808429118774,34.0
1965.0,2024-01-12,357000.0,2.0,5602.0,1011.0,2.0,1.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'investment_opportunity', 'park', 'shopping']",Sacramento,California,350000.0,353.11572700296733,59.0
2021.0,2024-01-12,430000.0,2.0,,1502.0,3.0,2.0,2.0,3.0,condos,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'pets_allowed', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'solar_system', 'park', 'shopping']",Sacramento,California,438200.0,286.2849533954727,3.0
1942.0,2024-01-12,315000.0,1.0,6534.0,1130.0,1.0,1.0,1.0,2.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'park', 'maintenance']",Sacramento,California,335000.0,278.76106194690266,82.0
1952.0,2024-01-12,373000.0,1.0,4792.0,1018.0,1.0,1.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'fireplace', 'single_story', 'garage_1_or_more', 'big_yard', 'new_roof']",Sacramento,California,375000.0,366.40471512770137,72.0
1940.0,2024-01-12,415000.0,1.0,5227.0,1291.0,1.0,2.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'corner_lot', 'dishwasher', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'shopping']",Sacramento,California,415000.0,321.4562354763749,84.0
1989.0,2024-01-12,472000.0,2.0,5663.0,1232.0,2.0,2.0,1.0,3.0,single_family,"['community_security_features', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard']",Antelope,California,472000.0,383.1168831168831,35.0
1979.0,2024-01-12,500100.0,2.0,6199.0,1578.0,2.0,2.0,1.0,4.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'dishwasher', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'efficient']",Sacramento,California,490000.0,316.92015209125475,45.0
1968.0,2024-01-12,530000.0,2.0,8468.0,1593.0,2.0,2.0,1.0,4.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'river_view', 'view', 'water_view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fruit_trees', 'smart_homes', 'park', 'trails', 'shopping']",Sacramento,California,540000.0,332.7055869428751,56.0
1948.0,2024-01-12,785000.0,2.0,6199.0,1330.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'investment_opportunity', 'park', 'shopping']",Sacramento,California,749900.0,590.2255639097745,76.0
2019.0,2024-01-12,610000.0,3.0,3267.0,2148.0,3.0,2.0,2.0,4.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'dishwasher', 'energy_efficient', 'hardwood_floors', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'ensuite']",Sacramento,California,619000.0,283.9851024208566,5.0
2002.0,2024-01-12,575000.0,3.0,5775.0,2231.0,3.0,2.0,2.0,4.0,single_family,"['central_air', 'central_heat', 'fireplace', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Sacramento,California,599999.0,257.7319587628866,22.0
1950.0,2024-01-12,530000.0,1.0,4831.0,957.0,1.0,1.0,1.0,2.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'pets_allowed', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'investment_opportunity', 'shopping']",Sacramento,California,530000.0,553.8140020898642,74.0
1979.0,2024-01-12,117777.0,2.0,,1152.0,2.0,,,2.0,mobile,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'pets_allowed', 'garage_1_or_more', 'basketball_court', 'master_bedroom', 'large_porch', 'tennis_court', 'tennis', 'basketball', 'groundscare']",Sacramento,California,127777.0,102.23697916666667,45.0
1952.0,2024-01-12,595000.0,2.0,5663.0,1152.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'den_or_office', 'dishwasher', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'new_roof']",Sacramento,California,585000.0,516.4930555555555,72.0
2019.0,2024-01-12,343000.0,1.0,,626.0,1.0,1.0,2.0,1.0,condos,"['laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'gourmet_kitchen', 'open_floor_plan', 'floor_plan', 'big_lot', 'park', 'playground', 'trails', 'shopping']",Sacramento,California,348000.0,547.923322683706,5.0
1963.0,2024-01-12,375000.0,2.0,5663.0,1455.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_security_features', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard']",Sacramento,California,370000.0,257.7319587628866,61.0
1985.0,2024-01-12,468000.0,2.0,6098.0,1433.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'disability_features', 'dishwasher', 'family_room', 'fireplace', 'pets_allowed', 'recreation_facilities', 'rv_or_boat_parking', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'shopping']",Sacramento,California,476000.0,326.5875785066294,39.0
2016.0,2024-01-11,490000.0,2.0,,1451.0,3.0,2.0,3.0,2.0,condos,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'open_floor_plan', 'floor_plan', 'solar_system', 'farm', 'park', 'trails']",Sacramento,California,483900.0,337.69813921433496,8.0
